DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,MECHANICAL_JOINT_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
2/1/2024,2022,20230892,52880,5490,"FORT VALLEY GAS DEPARTMENT, CITY OF",104 TOWNE PARK DRIVE,KENNESAW,,GA,30144,P.O. BOX 1529 500 ANTHOINE STREET,FORT VALLEY,,GA,31030,Natural Gas,GA,Municipal Owned,0,0,0,130.59,30.83,0,0,0,0,0,161.42,0,0,0,2445,1319,0,0,0,0,0,3764,0,70.04,9.95,50.6,0,0,130.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.83,5,0,0,0,30.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,95.87,14.95,50.6,0,0,161.42,90,0,2442,3,0,0,0,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,18,0,0,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3743,21,0,0,0,3764,0,0,0,0,0,0,0,139.01,13,6.93,2.48,161.42,0,0,0,0,0,0,0,3449,69,101,145,3764,1,2,0,0,0,0,1,0,1,0,8,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,2.3,8,3,2,3,0,1945,60,446,0,4,This Supplemental report submitted by Wade Sharpe of the Gas Authority of Georgia with information provided by Robert Johns Gas Operations Director for Ft Valley Utility Commission. Ft Valley Utility commission was able to more accurately calculate operational gas into its Lost and Unaccounted for gas total for gas year 2022.,Wade Sharpe,Regulatory Compliance Officer,(404) 710-0605,(000) 000-0000,wsharpe@gasauthority.com,SUPPLEMENTAL,3/10/2023,5/11/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230292,54257,5510,FOUNTAIN INN NATURAL GAS SYSTEM,301 W. Jones Street,Fountain Inn,Greenville,SC,29644,"200 NORTH MAIN ST.,",FOUNTAIN INN,,SC,29644,Natural Gas,SC,Municipal Owned,,,,55,295.7,0,0,0,0,0,350.7,,,,727,10956,0,0,0,0,0,11683,0,26,18,10,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.5,90.5,9.7,0,0,295.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,221.5,108.5,19.7,1,0,350.7,57,0,720,6,1,0,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10886,63,7,0,0,10956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11606,69,8,0,0,11683,0,0,0,17,19,3,35,129,58,61,27.3,349.3,0,0,0,229,580,51,575,3291,2165,3138,1654,11683,0,0,7,0,0,0,0,0,2,2,19,0,2,14,0,5,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0,-0.73,27,15,5,7,0,12091,648,5055,6,30,"08/21/2023 State Audit- The South Carolina Office of Regulatory Staff auditors have asked us to resubmitted our 2022 report. We have changed Part D, Other from 1 to zero, and moved it to Excavation Practices not sufficient from 6 to 7.",Reginald Dean,,(864) 862-0042,(864) 862-7334,reggie.dean@fountaininn.org,SUPPLEMENTAL,2/15/2023,8/21/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230350,49823,5520,FOUNTAINTOWN GAS CO INC,106 East Main Street,Morristown,Shelby,IN,46161,"106 EAST MAIN ST.,  P.O. BOX 1007",MORRISTOWN,,IN,46161,Natural Gas,IN,Privately Owned,0,0,0,43.05,142.03,0,0,0,0,0,185.08,0,0,0,805,3382,0,0,0,0,0,4187,0,20.04,19.93,3.07,0,0,43.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.28,53.75,0,0,0,142.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,108.32,73.68,3.07,0,0,185.07,90,0,790,10,5,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343,39,0,0,0,3382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4133,49,5,0,0,4187,0,0,0,0,10,28.82,72,50,15,6,3.1,184.92,0,0,0,0,327,704,1301,1033,454,275,93,4187,1,0,1,0,0,0,0,0,11,1,10,0,0,11,1,1,1,0,1,0,0,0,0,0,10,1,10,0,0,1,0,0,0,0,0,-3.56,10,3,7,0,0,3261,56,389,1,16,,Gregory Bailey,Vice Pres. & Chief Engineer,(765) 584-6842,(000) 000-0000,greg.bailey@ovgas.com,INITIAL,2/20/2023,2/20/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230029,48958,5550,"FRANKLIN GAS DEPT, CITY OF",112 MAIN STREET P.O. BOX 119,Franklin,Morgan,IL,62638,112 MAIN STREET P.O. BOX 119,FRANKLIN,,IL,62638,Natural Gas,IL,Municipal Owned,,0,0,5.405,3.595,0,0,0,0,0,9,0,0,0,205,107,0,0,0,0,0,312,0,2.405,3,0,0,0,5.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.595,0,0,0,0,3.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,3,0,0,0,9,60,0,202,3,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,308,4,0,0,0,312,0,0,0,5.405,0,0,0,3.5,0,0,0.095,9,205,0,0,0,0,0,0,90,9,4,4,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5,0,0,0,0,0,240,1,9,0,2,,Taylor Browne,agent,(618) 277-1520,(618) 277-1586,taylor@usdi.us,INITIAL,1/11/2023,1/11/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230695,51021,5580,FRANNIE - DEAVER UTILITIES,111 4th St,Frannie,Big Horn,WY,82423,111 4TH ST,FRANNIE,,WY,82423,Natural Gas,WY,Investor Owned,0,0,0,14,42,0,0,0,0,0,56,0,0,0,21,270,0,0,0,0,0,291,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,42,14,0,0,0,56,75,0,18,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,2,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,286,5,0,0,0,291,0,0,0,0,3,14,15,16,3,4,1,56,0,0,0,0,0,21,49,52,61,101,7,291,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,0,0,0,-2.68,0,0,0,0,0,90,3,121,3,292,,Garret I Frescoln,Vice President,(307) 664-2221,(805) 333-1632,fduldc@gmail.com,INITIAL,3/7/2023,3/7/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230794,51183,5600,FREEDOM MUNICIPAL TRUST AUTHORITY,P.O. Box 173 1049 Main Street,Freedom,,OK,73842,1049 MAIN STREET-P.O. BOX 173,FREEDOM,,OK,73842,Natural Gas,OK,Municipal Owned,,1.8,,,6.83,0,0,0,0,0,8.63,,4,,,149,0,0,0,0,0,153,0,0,0,1.8,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,3.6,0,0,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3.23,0,5.4,0,0,8.63,30,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,152,1,0,0,0,153,0,0,0,0,7.47,0,0,0,0,1.16,0,8.63,40,0,0,20,0,7,0,0,0,86,0,153,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,16.59,0,0,0,0,0,33,0,0,0,0,,Stuart Page,Operator,(580) 334-5236,(580) 621-3309,townoffreedomok@gmail.com,INITIAL,3/9/2023,3/9/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230414,49891,5613,FREMONT DEPT OF UTIL - GAS DIV,3000 E 1ST,FREMONT,34,NE,68025,400 EAST MILITARY AVENUE,FREMONT,,NE,68025,Natural Gas,NE,Municipal Owned,2,0,4,39,175,0,0,0,0,0,220,0,0,0,373,9794,0,0,0,0,0,10167,0,15,11,8,6,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,29,6,3,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,152,40,14,9,5,220,90,0,10,345,16,1,1,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9655,135,4,0,0,9794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9665,480,20,1,1,10167,0,4,4,4,33,39,50,42,17,18,9,220,0,0,0,0,205,3596,3639,1577,578,357,215,10167,,,4,,,,,,,,9,,,,,,,,4,,,,,,,,9,,,,,,0,0,0,0,13,1,0,12,0,7107,65,559,5,21,,Steve Carnahan,,(402) 727-2613,(000) 000-0000,steve.carnahan@fremontne.gov,INITIAL,2/22/2023,2/22/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20231401,52626,5640,FRIENDSHIP GAS DEPT,631 MAIN STREET,FRIENDSHIP,CROCKETT,TN,38034,631 MAIN STREET PO BOX 265,FRIENDSHIP,,TN,38034,Natural Gas,TN,Municipal Owned,,,,12,9,0,0,0,0,0,21,,,,242,64,0,0,0,0,0,306,0,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,9,0,0,0,21,90,0,242,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,306,0,0,0,0,306,12,0,0,0,0,0,0,0,9,0,0,21,242,0,0,0,0,0,0,0,64,0,0,306,,,1,,,,,,,,2,,,3,,,,,,,,,,,,,,,,,,,0,0,0,0.02,0,0,0,0,0,97,1,28,0,3,,Casey Burnett,Gas Operator,(731) 677-2396,(731) 677-2496,debra@friendshipcity.net,INITIAL,4/20/2023,4/20/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230109,49198,5670,"FULTON, CITY OF",P.O. Box 130,Fulton,,MO,65251,18 EAST 4TH STREET,FULTON,,MO,65251,Natural Gas,MO,Municipal Owned,0,0,0,17.74,99.461,0,0,0,0,0,117.201,0,0,0,4,3851,0,0,0,0,0,3855,0,0,0.24,17.5,0,0,17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.68,45.747,32.034,0,0,99.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21.68,45.987,49.534,0,0,117.201,70,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3734,105,10,2,0,3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3738,105,10,2,0,3855,0,0,0,0,18.6,13.651,17.198,34.425,26.849,6.363,0.115,117.201,0,0,0,0,0,47,140,1984,1515,127,42,3855,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,10,0,0,0,9,0,5,4,,1490,24,1203,28,3958,,Jeffery Dunavant,operator,(573) 592-3175,(573) 592-3124,gas@fultonmo.org,INITIAL,1/25/2023,1/25/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230811,51225,5680,FULTON GAS SYSTEM,600 FOURTH STREET P.O. BOX 1350,FULTON,FULTON,KY,42041,600 FOURTH STREET,FULTON,,KY,42041,Natural Gas,KY,Municipal Owned,0,0,0,31,8,3,0,0,0,0,42,0,0,0,750,281,92,0,0,0,0,1123,0,25,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,2,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,11,4,0,0,42,75,0,741,9,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,92,0,0,0,0,0,0,0,0,265,16,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1098,25,0,0,0,1123,39,0,0,0,0,0,1,1,0,1,0,42,1097,0,0,0,0,0,20,6,0,0,0,1123,,,,,5,,,,,,,1,10,1,,12,,,,,,,,,,,,,,,,,0,0,0,21.89,0,0,0,0,,362,1,15,0,10,,Leann Frizzell,Operations Manager,(270) 472-2434,(270) 472-1620,lfrizzell@fulton-ky.com,INITIAL,3/9/2023,3/9/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230454,49951,5690,FULTON MUNICIPAL GAS SYSTEM,213 WEST WIYGUL,FULTON,Itawamba,MS,38843,213 WEST WIYGUL ; PO BOX 174,FULTON,,MS,38843,Natural Gas,MS,Municipal Owned,0,0,0,52.3,94.6,0,0,0,0,0,146.9,0,0,0,759,1634,0,0,0,0,0,2393,0,45,7.3,0,0,0,52.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8,6.8,0,0,0,94.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,132.8,14.1,0,0,0,146.9,90,0,729,30,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,29,0,0,0,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2334,59,0,0,0,2393,0,0,0,20,19,10.5,23,34,18.4,18.3,3.7,146.9,0,0,0,225,340,118,311,620,417,281,81,2393,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,0,0,1,0,1008,40,417,0,9,,Robert Sheffield,Gas Supervisor,(662) 322-4995,(662) 862-4257,brandon.sheffield2013@yahoo.com,INITIAL,2/23/2023,2/23/2023,7100.1-1 (Rev. 05-2021)
