"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAONSHORE,PARTB192MILESON,PARTBCLASS34MILESON,PARTBCLASS12MILESON,PARTBHCAOFFSHORE,PARTB192MILESOFF,PARTBCLASS34MILESOFF,PARTBCLASS12MILESOFF,PARTBHCATOTAL,PARTB192MILESTOTAL,PARTBCLASS34MILESTOTAL,PARTBCLASS12MILESTOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/22,2013,20142327,28679,383,AMARILLO NATURAL GAS INC,2915 I-40 West,AMARILLO,TX,79109,Natural Gas,,"KANSAS, TEXAS",0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,15.3,0,0,0,0,3.396,0,0,18.696,0,0,0,0,0,0,0,0,0,0,0,15.3,0,0,0,0,3.396,0,0,18.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,0,0,0,0,3.396,0,0,18.696,INITIAL,3/18/14,3/18/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141449,27746,386,HESS CORP,1501 MCKINNEY STREET,HOUSTON,TX,77010,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,3231.1,,,,,,,,,,,,,No,0,6.4,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,6.4,INITIAL,2/26/14,2/26/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142300,28646,402,"MARKWEST EAST TEXAS PNG UTILITY, LLC","1515 Arapahoe St, Tower 1, Suite 1600",Denver,CO,80202,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,0,0,0,0,0,0,0,29.2,0,37.8,0,0,0,0,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,67,0,67,0,0,0,0,0,0,0,67,INITIAL,3/15/14,3/15/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142294,28640,405,ANR PIPELINE CO,717 TEXAS STREET,HOUSTON,TX,77002,Natural Gas,"ARKANSAS, ILLINOIS, INDIANA, IOWA, KANSAS, KENTUCKY, LOUISIANA, MICHIGAN, MISSISSIPPI, MISSOURI, NEBRASKA, OHIO, OKLAHOMA, TENNESSEE, TEXAS, WISCONSIN",,331.44,,,,0,,,,331.44,,,,1662956.79,,,,,,194519.72,,,,,,,No,0,9350.11,0,0,0,0,0,0,0,9350.11,0,596.28,0,0,0,0,0,0,0,596.28,0,9946.39,0,0,0,0,0,0,0,9946.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9946.39,0,0,0,0,0,0,0,9946.39,INITIAL,3/15/14,3/15/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141811,28130,473,ANADARKO PETROLEUM CORP,"1201 Lake Robbin Dr., (POB 1330, HOouston, 77251-1330)",THE WOODLANDS,TX,77380,Natural Gas,WYOMING,"COLORADO, KANSAS, PENNSYLVANIA, TEXAS, UTAH, WYOMING",3.2,,,,0,,,,3.2,,,,50833062,,,,,,,,,,,,,No,15,701.02,0,0,0,0,0,0,0,716.02,0,0,0,0,0,0,0,0,0,0,15,701.02,0,0,0,0,0,0,0,716.02,0,223.5,0,0,0,0,107,0,0,330.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.5,0,0,0,0,107,0,0,330.5,15,924.52,0,0,0,0,107,0,0,1046.52,INITIAL,3/12/14,3/12/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141426,27722,515,DAKOTA GASIFICATION COMPANY,"GREAT PLAINS SYNFUELS PLANT, 1717 EAST INTERSTATE AVENUE",BISMARCK,ND,58503-0564,Synthetic Gas,,NORTH DAKOTA,0,,,,0,,,,0,,,,,,37544,,,,,,,,,,,No,0,37,0,0.33,0,0,0,0,0,37.33,0,0,0,0,0,0,0,0,0,0,0,37,0,0.33,0,0,0,0,0,37.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0.33,0,0,0,0,0,37.33,INITIAL,2/24/14,2/24/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141922,28245,570,FERNDALE PIPELINE SYSTEM,150 W. WARRENVILLE RD,NAPERVILLE,IL,60563,Natural Gas,,WASHINGTON,1.9,,,,0,,,,1.9,,,,16459,,,,,,,,,,,,,No,0,36.5,0,0,0,0,0,0,0,36.5,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,0,0,0,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,0,0,0,0,36.5,INITIAL,3/13/14,3/13/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141954,28279,585,ARGYLE MUNICIPAL GAS SYSTEM,PO BOX 288,ARGYLE,MN,56713,Natural Gas,,MINNESOTA,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,INITIAL,3/13/14,3/13/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141599,28950,602,"ENABLE GAS TRANSMISSION, LLC",1111 LOUISIANA STREET,HOUSTON,TX,77002,Natural Gas,"ARKANSAS, KANSAS, LOUISIANA, MISSISSIPPI, MISSOURI, OKLAHOMA, TENNESSEE, TEXAS",,91.359,,,,0,,,,91.359,,,,993193054,,,,,,,,,,,,,No,177.492,5772.995,8.667,3.262,0,0,25.059,0,0,5987.475,0,0,0,0,0,0,0,0,0,0,177.492,5772.995,8.667,3.262,0,0,25.059,0,0,5987.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.492,5772.995,8.667,3.262,0,0,25.059,0,0,5987.475,SUPPLEMENTAL,3/6/14,1/15/15,7100.2-1 (Rev. 10-2014)
8/1/22,2013,20142230,28573,603,CENTERPOINT ENERGY RESOURCES CORP.,"1111 LOUISIANA ST, SUITE 2223D",HOUSTON,TX,77002,Natural Gas,,"ARKANSAS, OKLAHOMA",12.17,,,,0,,,,12.17,,,,,,,,,,,,,,,,,Yes,0,128.46,0,0,0,0,0,0,0,128.46,0,0,0,0,0,0,0,0,0,0,0,128.46,0,0,0,0,0,0,0,128.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.46,0,0,0,0,0,0,0,128.46,INITIAL,3/14/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142209,28549,621,ARKANSAS OKLAHOMA GAS CORP,115 NORTH 12TH ST,FORT SMITH,AR,72901,Natural Gas,,"ARKANSAS, OKLAHOMA",5.76,,,,0,,,,5.76,,,,,,,,,,,,,,,,,Yes,19.45,164.38,0,0,0,0,0,0,0,183.83,0,0,0,0,0,0,0,0,0,0,19.45,164.38,0,0,0,0,0,0,0,183.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.45,164.38,0,0,0,0,0,0,0,183.83,INITIAL,3/14/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142107,28443,630,SOURCEGAS ARKANSAS INC.,"600 12TH STREET, SUITE 300",GOLDEN,CO,80401,Natural Gas,,ARKANSAS,19.85,,,,0,,,,19.85,,,,,,,,,,,,,,,,,Yes,57.075,684.319,51.234,0,0,0,0,0,0,792.628,0,0,0,0,0,0,0,0,0,0,57.075,684.319,51.234,0,0,0,0,0,0,792.628,0,0,0,0,0,0,0,0,0,0,0,77.05,0,0,0,0,0,0,0,77.05,0,0,0,0,0,0,0,0,0,0,0,77.05,0,0,0,0,0,0,0,77.05,57.075,761.369,51.234,0,0,0,0,0,0,869.678,INITIAL,3/14/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142381,28749,660,"ARLINGTON GAS PIPELINE CO, LP",P.O. BOX 2287,MADISON,MS,39130,Natural Gas,MISSISSIPPI,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,No,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,INITIAL,4/2/14,4/2/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141907,28799,792,ATLANTA GAS LIGHT CO,10 PEACHTREE PLACE NE,ATLANTA,GA,30309,Landfill Gas,,GEORGIA,6.3,,,,0,,,,6.3,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,6.3,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,6.3,SUPPLEMENTAL,3/13/14,4/25/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142017,28347,792,ATLANTA GAS LIGHT CO,"10 Peachtree Place NE, Atlanta",ATLANTA,GA,30309,Natural Gas,,GEORGIA,453.5,,,,0,,,,453.5,,,,,,,,,,,,,,,,,Yes,22.8,1020.9,0,0,0,0,0,0,0,1043.7,0,0,0,0,0,0,0,0,0,0,22.8,1020.9,0,0,0,0,0,0,0,1043.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,1020.9,0,0,0,0,0,0,0,1043.7,INITIAL,3/14/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142201,28541,840,MOJAVE PIPELINE OPERATING COMPANY,1001 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,"ARIZONA, CALIFORNIA",,9.96,,,,0,,,,9.96,,,,620430,,,,,,,,,,,,,No,0,561.53,0,0,0,0,0,0,0,561.53,0,0,0,0,0,0,0,0,0,0,0,561.53,0,0,0,0,0,0,0,561.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.53,0,0,0,0,0,0,0,561.53,INITIAL,3/14/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142342,28696,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,"3535 WEST 12TH STREET, P.O. BOX  3047",HOUSTON,TX,77253,Hydrogen Gas,,"LOUISIANA, TEXAS, WASHINGTON",6.32,,,,0,,,,6.32,,,,,,,,,,,,,,,,,No,0,320.31,0,0,0,0,0,0,0,320.31,0,0,0,0,0,0,0,0,0,0,0,320.31,0,0,0,0,0,0,0,320.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.31,0,0,0,0,0,0,0,320.31,INITIAL,3/20/14,3/20/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142343,28697,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,"3535 WEST 12TH STREET, P.O. BOX  3047",HOUSTON,TX,77253,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,,,,,,,,,,,,,,No,0,4.25,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,4.25,INITIAL,3/20/14,3/20/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141953,28278,844,KERN RIVER GAS TRANSMISSION CO,"2755 EAST COTTONWOOD PARKWAY, SUITE 300",SALT LAKE CITY,UT,84121,Natural Gas,"CALIFORNIA, NEVADA, UTAH, WYOMING",,93.266,,,,0,,,,93.266,,,,846737,,,,,,,,,,,,,No,0,1417.109,0,0,0,0,0,0,0,1417.109,0,0,0,0,0,0,0,0,0,0,0,1417.109,0,0,0,0,0,0,0,1417.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417.109,0,0,0,0,0,0,0,1417.109,INITIAL,3/13/14,3/13/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142301,28647,857,"MARKWEST PINNACLE PNG UTILITY, LLC","1515 Arapahoe Street, TOWER 1, SUITE 1600",Denver,CO,80202,Natural Gas,,"NEW MEXICO, TEXAS",17,,,,0,,,,17,,,,31150,,,,,,,,,,,,,No,0,147.6,0,0,0,0,0,0,0,147.6,0,0,0,0,0,0,0,0,0,0,0,147.6,0,0,0,0,0,0,0,147.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.6,0,0,0,0,0,0,0,147.6,INITIAL,3/15/14,3/15/14,7100.2-1 (Rev. 12-2012)
