"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAONSHORE,PARTB192MILESON,PARTBCLASS34MILESON,PARTBCLASS12MILESON,PARTBHCAOFFSHORE,PARTB192MILESOFF,PARTBCLASS34MILESOFF,PARTBCLASS12MILESOFF,PARTBHCATOTAL,PARTB192MILESTOTAL,PARTBCLASS34MILESTOTAL,PARTBCLASS12MILESTOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/22,2015,20163833,30475,383,AMARILLO NATURAL GAS INC,2915 I-40 WEST,AMARILLO,TX,79109,Natural Gas,,"KANSAS, TEXAS",0,,,,0,,,,0,,,,3326762,,,,,,,,,,,,,No,0,15.9,0,0,0,0,3.396,0,0,19.296,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,0,0,3.396,0,0,19.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,0,0,3.396,0,0,19.296,INITIAL,2/1/16,2/1/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20163936,30589,386,HESS CORP,1501 MCKINNEY STREET,HOUSTON,TX,77010,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,3754.987,,,,,,,,,,,,,No,0,6.4,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,6.4,INITIAL,2/18/16,2/18/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164863,31593,402,"MARKWEST EAST TEXAS PNG UTILITY, LLC","1515 Arapahoe Street, TOWER 1, SUITE 1600",Denver,CO,80202,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.35,0,0,0,0,0,0,0,15.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.35,0,0,0,0,0,0,0,15.35,0,15.35,0,0,0,0,0,0,0,15.35,INITIAL,3/15/16,3/15/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164554,31253,405,ANR PIPELINE CO,700 LOUISIANA STREET,HOUSTON,TX,77002,Natural Gas,"ARKANSAS, ILLINOIS, INDIANA, IOWA, KANSAS, KENTUCKY, LOUISIANA, MICHIGAN, MISSISSIPPI, MISSOURI, NEBRASKA, OHIO, OKLAHOMA, TENNESSEE, TEXAS, WISCONSIN",MICHIGAN,333.985,,,,0,,,,333.985,,,,1594376.214,0,0,0,0,0,127760.807,0,0,0,0,0,,No,0,9346.005,0,0,0,0,0,0,0,9346.005,0,551.768,0,0,0,0,0,0,0,551.768,0,9897.773,0,0,0,0,0,0,0,9897.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9897.773,0,0,0,0,0,0,0,9897.773,INITIAL,3/11/16,3/11/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164795,31954,473,ANADARKO PETROLEUM CORP,"1201 LAKE ROBBINS DR., POB 1330, HOUSTON, 77251-1330",THE WOODLANDS,TX,77380,Natural Gas,"TEXAS, WYOMING","COLORADO, KANSAS, PENNSYLVANIA, TEXAS, UTAH, WYOMING",0,,,,0,,,,0,,,,81008820,,,,,,,,,,,,,No,0,425.08,0,0,0,0,0,0,0,425.08,0,0,0,0,0,0,0,0,0,0,0,425.08,0,0,0,0,0,0,0,425.08,0,278.19,0,0,0,0,107,0,0,385.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.19,0,0,0,0,107,0,0,385.19,0,703.27,0,0,0,0,107,0,0,810.27,SUPPLEMENTAL,3/15/16,1/31/17,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20163909,30560,515,DAKOTA GASIFICATION COMPANY,"GREAT PLAINS SYNFUELS PLANT, 1717 EAST INTERSTATE AVENUE",BISMARCK,ND,58503-0564,Synthetic Gas,,NORTH DAKOTA,0,,,,0,,,,0,,,,,,39200.7,,,,,,,,,,,No,0,40.22,0,0.39,0,0,0,0,0,40.61,0,0,0,0,0,0,0,0,0,0,0,40.22,0,0.39,0,0,0,0,0,40.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.22,0,0.39,0,0,0,0,0,40.61,INITIAL,2/16/16,2/16/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164364,31052,570,FERNDALE PIPELINE SYSTEM,150 W. WARRENVILLE RD,NAPERVILLE,IL,60563,Natural Gas,,WASHINGTON,1.9,,,,0,,,,1.9,,,,12099,0,0,0,0,0,,,,,,,,No,0,36.2,0,0,0,0,0,0,0,36.2,0,0,0,0,0,0,0,0,0,0,0,36.2,0,0,0,0,0,0,0,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,0,0,0,0,0,0,0,36.2,INITIAL,3/9/16,3/9/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164030,30686,585,ARGYLE MUNICIPAL GAS SYSTEM,PO BOX 288,ARGYLE,MN,56713,Natural Gas,,MINNESOTA,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,2.1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2.1,INITIAL,2/25/16,2/25/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164630,31334,602,"ENABLE GAS TRANSMISSION, LLC","211 NORTH ROBINSON STREET, ROOM 150",OKLAHOMA CITY,OK,73102,Natural Gas,"ARKANSAS, KANSAS, LOUISIANA, MISSISSIPPI, MISSOURI, OKLAHOMA, TENNESSEE, TEXAS",,88.818,,,,0,,,,88.818,,,,835159,,,,,,,,,,,,,No,174.58,5722.47,7.37,4.09,0,0,24.66,0,0,5933.17,0,0,0,0,0,0,0,0,0,0,174.58,5722.47,7.37,4.09,0,0,24.66,0,0,5933.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.58,5722.47,7.37,4.09,0,0,24.66,0,0,5933.17,INITIAL,3/14/16,3/14/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164576,31276,603,CENTERPOINT ENERGY RESOURCES CORP.,"1111 LOUISIANA ST., SUITE 2223D",HOUSTON,TX,77002,Natural Gas,,"ARKANSAS, OKLAHOMA",9.72,,,,0,,,,9.72,,,,,,,,,,,,,,,,,Yes,0,105.02,0,0,0,0,0,0,0,105.02,0,0,0,0,0,0,0,0,0,0,0,105.02,0,0,0,0,0,0,0,105.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.02,0,0,0,0,0,0,0,105.02,INITIAL,3/11/16,3/11/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164374,31062,621,ARKANSAS OKLAHOMA GAS CORP,115 NORTH 12TH ST,FORT SMITH,AR,72901,Natural Gas,,"ARKANSAS, OKLAHOMA",5.62,,,,0,,,,5.62,,,,,,,,,,,,,,,,,Yes,11.26,129.74,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,11.26,129.74,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.26,129.74,0,0,0,0,0,0,0,141,INITIAL,3/9/16,3/9/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164646,31352,630,SOURCEGAS ARKANSAS INC.,"600 12TH STREET, SUITE 300",GOLDEN,CO,80401,Natural Gas,,ARKANSAS,32.32,,,,0,,,,32.32,,,,,,,,,,,,,,,,,Yes,45.927,757.018,13.695,0,0,0,0,0,0,816.64,0,0,0,0,0,0,0,0,0,0,45.927,757.018,13.695,0,0,0,0,0,0,816.64,0,0,0,0,0,0,0,0,0,0,8.698,60.658,0,0,0,0,0,0,0,69.356,0,0,0,0,0,0,0,0,0,0,8.698,60.658,0,0,0,0,0,0,0,69.356,54.625,817.676,13.695,0,0,0,0,0,0,885.996,INITIAL,3/14/16,3/14/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164963,31730,660,"ARLINGTON GAS PIPELINE CO, LP",P.O. BOX 2287,MADISON,MS,39130,Natural Gas,MISSISSIPPI,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,No,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,INITIAL,4/3/16,4/3/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164210,30882,792,ATLANTA GAS LIGHT CO,10 PEACHTREE PLACE NE,ATLANTA,GA,30309,Landfill Gas,,GEORGIA,6.5,,,,0,,,,6.5,,,,,,,,,,,,,,,,,Yes,0,0.2,0,0,0,0,6.3,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,6.3,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,6.3,0,0,6.5,INITIAL,3/4/16,3/4/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164897,38519,792,ATLANTA GAS LIGHT CO,10 PEACHTREE PLACE NE,ATLANTA,GA,30309,Natural Gas,,GEORGIA,421.6,,,,0,,,,421.6,,,,,,,,,,,,,,,,,Yes,0,1044.3,0,0,0,0,0,0,0,1044.3,0,0,0,0,0,0,0,0,0,0,0,1044.3,0,0,0,0,0,0,0,1044.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044.3,0,0,0,0,0,0,0,1044.3,SUPPLEMENTAL,3/15/16,2/23/21,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164254,30934,840,MOJAVE PIPELINE OPERATING COMPANY,1001 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,"ARIZONA, CALIFORNIA",,10.69,,,,0,,,,10.69,,,,117805,,,,,,,,,,,,,No,0,561.57,0,0,0,0,0,0,0,561.57,0,0,0,0,0,0,0,0,0,0,0,561.57,0,0,0,0,0,0,0,561.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.57,0,0,0,0,0,0,0,561.57,INITIAL,3/7/16,3/7/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164893,31817,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,"3535 WEST 12TH STREET, P.O. BOX  3047",HOUSTON,TX,77253,Hydrogen Gas,,"LOUISIANA, TEXAS, WASHINGTON",6.28,,,,0,,,,6.28,,,,,,,,,,,,,,,,,No,0,328.31,0,0,0,0,0,0,0,328.31,0,0,0,0,0,0,0,0,0,0,0,328.31,0,0,0,0,0,0,0,328.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.31,0,0,0,0,0,0,0,328.31,SUPPLEMENTAL,3/15/16,7/13/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164892,31622,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,"3535 WEST 12TH STREET, P.O. BOX  3047",HOUSTON,TX,77253,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,,,,,,,,,,,,,,No,0,4.25,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,4.25,INITIAL,3/15/16,3/15/16,7100.2-1 (Rev. 10-2014)
8/1/22,2015,20164891,31621,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,"3535 WEST 12TH STREET, P.O. BOX  3047",HOUSTON,TX,77253,Synthetic Gas,,TEXAS,0,,,,0,,,,0,,,,,,,,,,,,,,,,,No,0,42.86,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,0,42.86,INITIAL,3/15/16,3/15/16,7100.2-1 (Rev. 10-2014)
