"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/2022,2010,20110264,11793,2170,CENEX PIPELINE LLC,803 HWY 212 S,LAUREL,MT,59044,,Refined and/or Petroleum Product (non-HVL),"MONTANA, NORTH DAKOTA",,,310.7,310.7,,,,,,,,,,4329438644,0,681.1,0,0,0,0,681.1,0,0,0,0,0,0,0,0,681.1,0,0,0,0,681.1,0,0,0,0,0,0,0,0,0,0,45.53,45.53,0,188,188,23.1,0,23.1,2.7,0,2.7,295,0,295,101.9,0,101.9,24.87,0,24.87,0,0,0,681.1,447.57,233.53,SUPPLEMENTAL,08/15/11,5/22/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110311,12371,2190,CENTRAL FLORIDA PIPELINE CORP,500 DALLAS STREET,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,0,167.57,167.57,0,0,0,0,0,0,0,0,0,4234065597,0,205.57,0,0,0,0,205.57,0,0,0,0,0,0,0,0,205.57,0,0,0,0,205.57,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53,5.53,84.75,0,84.75,1.66,0,1.66,113.04,0,113.04,0.09,0,0.09,0,0,0,0,0,0,205.07,199.54,5.53,SUPPLEMENTAL,08/15/11,7/9/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110028,10028,2339,CHEVRON PRODUCTS COMPANY - HAWAII,6001 BOLLINGER CANYON ROAD,"KAPOLEI,",CA,94583,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,62.8,62.8,,,,,,0,0,0,0,229925767,0,62.8,0,0,0,0,62.8,0,0,0,0,0,0,0,0,62.8,0,0,0,0,62.8,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,12.8,0,0,0,0,0,0,30.8,12.8,18.00,INITIAL,08/01/11,8/1/11,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110223,11854,2371,"WESTERN REFINING SOUTHWEST, INC",123 W Mills Avenue,El Paso,TX,79901-1310,,Crude Oil,NEW MEXICO,NEW MEXICO,,61,61,,,,,,0,600844748,0,0,0,0,176,0,0,0,0,176,0,0,0,0,0,0,0,0,176,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,47,0,47,0,0,0,34,0,34,6,0,6,0,0,0,0,0,0,176,87,89.00,SUPPLEMENTAL,08/15/11,5/30/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110224,11851,2371,"WESTERN REFINING SOUTHWEST, INC",123 W. Mills Avenue,El Paso,TX,79901-1310,,HVL,,NEW MEXICO,0,12,12,0,0,0,0,0,0,0,0,3978468,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12.00,SUPPLEMENTAL,08/15/11,5/30/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110423,10448,2387,CITGO PIPELINE CO,1293 ELDRIDGE PARKWAY,Houston,TX,77077,,Crude Oil,"LOUISIANA, TEXAS",,,56,56,,,,,,,2568544832,,,,0,65,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,0,0,0,65,0,0,0,0,0,0,0,0.7,1,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7,0,64.70,INITIAL,09/02/11,9/2/11,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110130,10131,2552,COLONIAL PIPELINE CO,1185 SANCTUARY PARKWAY,ALPHARETTA,GA,300044738,,Refined and/or Petroleum Product (non-HVL),"ALABAMA, DELAWARE, GEORGIA, LOUISIANA, MARYLAND, MISSISSIPPI, NEW JERSEY, NEW YORK, NORTH CAROLINA, PENNSYLVANIA, SOUTH CAROLINA, TENNESSEE, TEXAS, VIRGINIA, WASHINGTON DC",,0,3942.4,3942.4,,,,,0,,,,,754240668364,0,5495.5,0,0,0,0,5495.5,0,0,0,0,0,0,0,0,5495.5,0,0,0,0,5495.5,4.2,4.2,8.4,0,0,0,0,0,0,0.2,0.1,0.3,321.8,821.3,1143.1,850.4,0,850.4,222.2,0,222.2,104.9,0,104.9,66.2,0,66.2,1.1,0,1.1,0,0,0,2396.6,1571,825.60,INITIAL,08/12/11,8/12/11,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110239,10242,2564,COLORADO INTERSTATE GAS CO,2 NORTH NEVADA,COLORADO SPRINGS,CO,80944,,HVL,WYOMING,,,6.642,6.642,,,,,,,,,469001,,0,6.642,0,0,0,0,6.642,0,0,0,0,0,0,0,0,6.642,0,0,0,0,6.642,0,0,0,0,0,0,0,0,0,0,0,0,6.642,0,6.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.642,6.642,0.00,INITIAL,08/15/11,8/15/11,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110254,10260,2564,COLORADO INTERSTATE GAS CO,2 NORTH NEVADA,COLORADO SPRINGS,CO,80944,,Refined and/or Petroleum Product (non-HVL),WYOMING,,,3.321,3.321,,,,,,,,,,621408,0,3.321,0,0,0,0,3.321,0,0,0,0,0,0,0,0,3.321,0,0,0,0,3.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.321,0,3.321,0,0,0,0,0,0,0,0,0,3.321,3.321,0.00,INITIAL,08/15/11,8/15/11,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20120003,10707,2714,"DOMINION TRANSMISSION, INC",P.O. BOX 2450,CLARKSBURG,WV,26301,,HVL,"PENNSYLVANIA, WEST VIRGINIA",,,76.23,76.23,,,,,,,,,91693979,,0,76.23,0,0,0,0,76.23,0,0,0,0,0,0,0,0,76.23,0,0,0,0,76.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,INITIAL,02/03/12,2/3/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110259,10265,2730,CHEVRON PRODUCTS COMPANY,6001 Bollinger Canyon Road,THOMPSONVILLE,CA,94583-2324,,Refined and/or Petroleum Product (non-HVL),,"HAWAII, KENTUCKY, NEW MEXICO, OREGON",,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,INITIAL,08/15/11,8/15/11,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110122,10123,2731,CHEVRON PIPE LINE CO,4800 FOURNACE PLACE,BELLAIRE,TX,774012324,,CO2,"COLORADO, UTAH, WYOMING",,,2.6,2.6,,,,,,246409813,,,,,0,129,0,0,0,0,129,0,0,0,0,0,0,0,0,129,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,INITIAL,08/12/11,8/12/11,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110189,11085,2731,CHEVRON PIPE LINE CO,4800 FOURNACE PLACE,BELLAIRE,TX,774012324,,Crude Oil,"COLORADO, LOUISIANA, MISSISSIPPI, TEXAS, UTAH","CALIFORNIA, LOUISIANA",86.3,439.6,525.9,,908897252,,,,,5505805191,,,,0,1313.3,0,0,0,0,1313.3,0,683,0,0,0,0,683,0,1996.3,0,0,0,0,1996.3,0,68,68,0,0,0,0,128,128,0,333,333,0,223,223,186,0,186,180,0,180,15,0,15,0,0,0,0,0,0,0,0,0,1133,381,752.00,SUPPLEMENTAL,08/13/11,5/15/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110208,12733,2731,CHEVRON PIPE LINE CO,4800 FOURNACE PLACE,BELLAIRE,TX,774012324,,HVL,"NEW MEXICO, TEXAS, WASHINGTON","LOUISIANA, TEXAS",,449.6,449.6,,,,,,,,,38479646438,,166.8,3435.04,0,0,0,0,3601.84,0,0,0,0,0,0,0,166.8,3435.04,0,0,0,0,3601.84,0,1,1,0,0,0,0,0,0,0,629,629,0,898,898,1013,0,1013,334,0,334,196,0,196,23,0,23,0,0,0,0,0,0,3094,1566,1528.00,SUPPLEMENTAL,08/14/11,6/9/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110207,10209,2731,CHEVRON PIPE LINE CO,4800 FOURNACE PLACE,BELLAIRE,TX,774012324,,Refined and/or Petroleum Product (non-HVL),"IDAHO, OREGON, UTAH, WASHINGTON","CALIFORNIA, TEXAS",,804.8,804.8,,,,,,,,,,9349908851,0,1524.3,0,0,0,0,1524.3,0,0,0,0,0,0,0,0,1524.3,0,0,0,0,1524.3,0,23,23,0,0,0,0,85,85,0,519,519,0,232,232,21,0,21,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,899,40,859.00,INITIAL,08/14/11,8/14/11,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110190,10192,2767,COOK INLET PIPE LINE CO,909 WEST 9TH STREET,ANCHORAGE,AK,99501,,Crude Oil,,ALASKA,,0.3,0.3,,,,,,,76015464,,,,0,46.5,0,0,0,0,46.5,0,0,0,0,0,0,0,0,46.5,0,0,0,0,46.5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.00,INITIAL,08/13/11,8/13/11,7000-1.1 (Rev. 06-2011)
8/1/2022,2010,20110054,10055,3156,DAVIS GAS PROCESSING,211 NORTH COLORADO,MOULTON,TX,79701,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,3,3,,,,,,0,0,0,0,31.5,0,31.5,0,0,0,0,31.5,0,0,0,0,0,0,0,0,31.5,0,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,0,0,31.5,31.5,0.00,INITIAL,08/05/11,8/5/11,7000-1.1 (Rev. 06-2011)
