"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/2022,2011,20120164,12053,994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",WILLIAMS ENERGY SERVICES,TULSA,OK,74101,,HVL,,TEXAS,0,121.4,121.4,,,,,,,,,89990863.000,,0,123,0,0,0,0,123,0,0,0,0,0,0,0,0,123,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,123,2,121,SUPPLEMENTAL,06/11/12,6/13/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120288,11813,999,"PACIFIC COAST ENERGY COMPANY, LP",515 S Flower Street 4800,Houston,CA,90071,,Crude Oil,,CALIFORNIA,,3.54,3.54,,,,,,,148124.000,,,,0,3.54,0,0,0,0,3.54,0,0,0,0,0,0,0,0,3.54,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPPLEMENTAL,06/14/12,5/28/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120198,11234,1047,HESS CORPORATION,1 HESS PLAZA,WOODBRIDGE,NJ,07095,,CO2,,NEW JERSEY,0,0,0,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0,17.93,0,0,0,0,17.93,0,0,0,0,0,0,0,0,17.93,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.93,0,17.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.93,17.93,0,INITIAL,06/12/12,6/12/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120437,11483,1248,BELLE FOURCHE PIPELINE CO,455 N POPLAR ST.,CASPER,WY,82602,,Crude Oil,"MONTANA, NORTH DAKOTA, WYOMING",,,126,126,,,,,,,816860825.000,,,,0,475,0,0,0,0,475,0,0,0,0,0,0,0,0,475,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,187,187,189,0,189,49,0,49,19,0,19,31,0,31,0,0,0,0,0,0,475,288,187,INITIAL,06/16/12,6/16/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120353,11808,1248,BELLE FOURCHE PIPELINE CO,455 N POPLAR ST.,CASPER,WY,82602,,Refined and/or Petroleum Product (non-HVL),WYOMING,,,,0,,,,,,,,,,96766285.000,0,75,0,0,0,0,75,0,0,0,0,0,0,0,0,75,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,75,26,49,SUPPLEMENTAL,06/15/12,5/28/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120028,11046,1541,"BP PIPELINES (ALASKA), INC",PO BOX 196612,ANCHORAGE,AK,99519,,Crude Oil,,ALASKA,10.718,91.506,102.224,0,89722913,0,0,0,0.000,2048347299.000,0,0.000,0.000,0,1.155,0,90.351,0,0,91.506,0,5.968,0,4.75,0,0,10.718,0,7.123,0,95.101,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.285,0,43.285,25.041,0,25.041,11.13,0,11.13,0,0,0,0,0,0,79.456,79.456,0,SUPPLEMENTAL,04/23/12,4/23/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120035,11054,1541,"BP PIPELINES (ALASKA), INC",PO BOX 196612,ANCHORAGE,AK,99519,,HVL,,ALASKA,,10.531,10.531,,,,,,,,,182171404.000,,0,0,0,10.531,0,0,10.531,0,0,0,0,0,0,0,0,0,0,10.531,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.152,0,4.152,6.277,0,6.277,0,0,0,0.102,0,0.102,0,0,0,0,0,0,10.531,10.531,0,INITIAL,05/03/12,5/3/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120318,11356,1845,"BUCKEYE PARTNERS, LP",FIVE TEK PARK,BREINIGSVILLE,PA,18031,,HVL,"ILLINOIS, INDIANA",TEXAS,,47.644,47.644,,,,,,,,,1016052352.000,,0,47.796,0,0,0,0,47.796,0,0,0,0,0,0,0,0,47.796,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0.606,22.796,0,22.796,0,0,0,6.656,0,6.656,17.738,0,17.738,0,0,0,0,0,0,47.796,47.19,0.606,INITIAL,06/14/12,6/14/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120359,13215,1845,"BUCKEYE PARTNERS, LP",FIVE TEK PARK,BREINIGSVILLE,PA,18031,,Refined and/or Petroleum Product (non-HVL),"CONNECTICUT, FLORIDA, ILLINOIS, INDIANA, IOWA, MAINE, MASSACHUSETTS, MICHIGAN, MISSOURI, NEVADA, NEW JERSEY, NEW YORK, OHIO, PENNSYLVANIA, TENNESSEE","ALABAMA, CALIFORNIA",,4043.393,4043.393,,,,,,,,,,58069988127.000,309.942,6020.221,0,0,0,0,6330.163,0,0,0,0,0,0,0,309.942,6020.221,0,0,0,0,6330,0,260.106,260.106,0,0,0,0,801.9,801.9,0,1253.159,1253.159,0,1764.684,1764.684,398.24,0,398.24,57.222,0,57.222,101.974,0,101.974,84.151,0,84.151,0.149,0,0.149,0,0,0,4721.585,641.736,4079.849,SUPPLEMENTAL,06/15/12,11/26/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120436,11810,1960,BUTTE PIPELINE CO,455 N. POPLAR ST.,CASPER,WY,82601,,Crude Oil,"MONTANA, WYOMING",,,25,25,,,,,,,14065673446.000,,,,0,338,0,0,0,0,338,0,0,0,0,0,0,0,0,338,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,151,SUPPLEMENTAL,06/16/12,5/28/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120090,11667,2162,DOW PIPELINE CO - CAYUSE,"909 FANNIN ST., SUITE 3200",HOUSTON,TX,77010,,HVL,"LOUISIANA, TEXAS",,,71,71,,,,,,,,,3556937157.000,,0,248,0,0,0,0,248,0,0,0,0,0,0,0,0,248,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,0,SUPPLEMENTAL,05/30/12,2/25/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120153,11794,2170,CENEX PIPELINE LLC,803 HWY 212 S,LAUREL,MT,59044,,Refined and/or Petroleum Product (non-HVL),"MONTANA, NORTH DAKOTA",,,310.7,310.7,,,,,,0.000,0.000,0,0.000,4398344670.000,0,681.1,0,0,0,0,681.1,0,0,0,0,0,0,0,0,681.1,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,45.53,45.53,0,188,188,23.1,0,23.1,2.7,0,2.7,295,0,295,101.9,0,101.9,24.87,0,24.87,0,0,0,681.1,447.57,233.53,SUPPLEMENTAL,06/08/12,5/22/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120205,12366,2190,CENTRAL FLORIDA PIPELINE CORP,500 DALLAS STREET,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,,167.58,167.58,,,,,,,,,,3471731381.000,0,205.57,0,0,0,0,205.57,0,0,0,0,0,0,0,0,205.57,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53,5.53,84.75,0,84.75,1.66,0,1.66,113.04,0,113.04,0.09,0,0.09,0,0,0,0,0,0,205.07,199.54,5.53,SUPPLEMENTAL,06/13/12,7/9/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120140,11944,2339,CHEVRON PRODUCTS COMPANY - HAWAII,91-480 MALAKOLE STREET,"KAPOLEI,",HI,967071807,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,62.8,62.8,,,,,,,,,,231259875.000,0,62.8,0,0,0,0,62.8,0,0,0,0,0,0,0,0,62.8,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,12.8,0,0,0,0,0,0,30.8,12.8,18,SUPPLEMENTAL,06/07/12,6/6/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120040,11852,2371,"WESTERN REFINING SOUTHWEST, INC",123 W Mills Avenue,El Paso,TX,79901,,Crude Oil,NEW MEXICO,NEW MEXICO,,61,61,,,,,,,606081227.000,,,,0,175,0,0,0,0,175,0,0,0,0,0,0,0,0,175,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,47,0,47,0,0,0,34,0,34,5,0,5,0,0,0,0,0,0,175,86,89,SUPPLEMENTAL,05/07/12,5/30/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120039,11850,2371,"WESTERN REFINING SOUTHWEST, INC",123 W Mills Avenue,El Paso,TX,79901,,HVL,,NEW MEXICO,,12,12,,,,,,,,,4296876.000,,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,SUPPLEMENTAL,05/07/12,5/30/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120402,11446,2387,CITGO PIPELINE CO,"1293 Eldridge Parkway, Houston",Houston,TX,77077,,Crude Oil,"LOUISIANA, TEXAS",,,58.16,58.16,,,,,,,2356493800.000,,,,0,64.696,0,0,0,0,64.696,0,0,0,0,0,0,0,0,64.696,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0.141,0.141,0,0,0,0,0.015,0.015,0,0,0,0.174,0,0.174,0.139,0,0.139,0,0,0,0,0,0,0.469,0.313,0.156,INITIAL,06/15/12,6/15/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120149,11748,2552,COLONIAL PIPELINE CO,1185 SANCTUARY PARKWAY,ALPHARETTA,GA,30009-7608,,Refined and/or Petroleum Product (non-HVL),"ALABAMA, DELAWARE, GEORGIA, LOUISIANA, MARYLAND, MISSISSIPPI, NEW JERSEY, NEW YORK, NORTH CAROLINA, PENNSYLVANIA, SOUTH CAROLINA, TENNESSEE, TEXAS, VIRGINIA, WASHINGTON DC",,,4005.57,4005.57,,,,,,,,,,788188485639.000,82.1,5504.8,0,0,0,0,5586.9,0,0,0,0,0,0,0,82.1,5504.8,0,0,0,0,5587,7.6,6.4,14,0,0,0,0,0,0,0,0.1,0.1,322,834.9,1156.9,853.2,0,853.2,226.3,0,226.3,108.6,0,108.6,68.1,0,68.1,3.6,0,3.6,0,0,0,2430.8,1589.4,841.4,SUPPLEMENTAL,06/08/12,4/26/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120026,11042,2564,COLORADO INTERSTATE GAS CO,2 NORTH NEVADA,COLORADO SPRINGS,CO,80944,,HVL,WYOMING,,,6.6,6.6,,,,,,0.000,0.000,0,249710.000,0.000,0,6.6,0,0,0,0,6.6,0,0,0,0,0,0,0,0,6.6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6.5,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,6.6,0.1,6.5,INITIAL,04/20/12,4/20/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120025,11041,2564,COLORADO INTERSTATE GAS CO,2 NORTH NEVADA,COLORADO SPRINGS,CO,80944,,Refined and/or Petroleum Product (non-HVL),WYOMING,,,3.3,3.3,,,,,,0.000,0.000,0,0.000,953752.000,0,3.3,0,0,0,0,3.3,0,0,0,0,0,0,0,0,3.3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,3.3,0,0,0,0,0,0,0,0,0,3.3,3.3,0,INITIAL,04/20/12,4/20/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120354,11394,2714,"DOMINION TRANSMISSION, INC",P.O. BOX 2450,CLARKSBURG,WV,26301,,HVL,"PENNSYLVANIA, WEST VIRGINIA",WEST VIRGINIA,,76.23,76.23,,,,,,,,,114377485.000,,0,76.23,0,0,0,0,76.23,0,0,0,0,0,0,0,0,76.23,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/12,6/15/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120355,11395,2714,"DOMINION TRANSMISSION, INC",P.O. BOX 2450,CLARKSBURG,WV,26301,,Refined and/or Petroleum Product (non-HVL),,WEST VIRGINIA,,27.4,27.4,,,,,,,,,,19130427.000,0,27.4,0,0,0,0,27.4,0,0,0,0,0,0,0,0,27.4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,0,27.4,0,0,0,0,0,0,0,0,0,27.4,27.4,0,INITIAL,06/15/12,6/15/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120498,11614,2730,CHEVRON PRODUCTS COMPANY,6001 BOLLINGER CANYON ROAD,SAN RAMON,CA,94583,,Refined and/or Petroleum Product (non-HVL),,"HAWAII, OREGON",,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,10/25/12,10/25/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120180,11215,2731,CHEVRON PIPE LINE CO,4800 FOURNACE PLACE,BELLAIRE,TX,774012324,,CO2,"COLORADO, UTAH, WYOMING",,,2.6,2.6,,,,,,231105625.000,,,,,0,129,0,0,0,0,129,0,0,0,0,0,0,0,0,129,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/11/12,6/11/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120368,11412,2731,CHEVRON PIPE LINE CO,4800 FOURNACE PLACE,BELLAIRE,TX,774012324,,Crude Oil,"COLORADO, LOUISIANA, MISSISSIPPI, UTAH","CALIFORNIA, LOUISIANA",71.1,284.4,355.5,,1575776503,,,,,5452831153.000,,,,0,1176.6,0,0,0,0,1176.6,0,403.3,0,0,0,0,403.3,0,1579.9,0,0,0,0,1580,0,68,68,0,0,0,0,128,128,0,333,333,0,223,223,186,0,186,180,0,180,15,0,15,0,0,0,0,0,0,0,0,0,1133,381,752,INITIAL,06/15/12,6/15/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120309,12804,2731,CHEVRON PIPE LINE CO,4800 FOURNACE PLACE,BELLAIRE,TX,774012324,,HVL,"NEW MEXICO, TEXAS, WASHINGTON","LOUISIANA, TEXAS",,486,486,,,,,,,,,52527615228.000,,166.8,3596.04,0,0,0,0,3762.84,0,0,0,0,0,0,0,166.8,3596.04,0,0,0,0,3763,0,1,1,0,0,0,0,0,0,0,629,629,0,898,898,1013,0,1013,334,0,334,196,0,196,23,0,23,0,0,0,0,0,0,3094,1566,1528,SUPPLEMENTAL,06/14/12,6/11/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120335,11373,2731,CHEVRON PIPE LINE CO,4800 FOURNACE PLACE,BELLAIRE,TX,774012324,,Refined and/or Petroleum Product (non-HVL),"IDAHO, OREGON, UTAH, WASHINGTON","CALIFORNIA, TEXAS",,880.9,880.9,,,,,,,,,,11152751346.000,0,1541.1,0,0,0,0,1541.1,0,0,0,0,0,0,0,0,1541.1,0,0,0,0,1541,0,23,23,0,0,0,0,85,85,0,519,519,0,232,232,21,0,21,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,899,40,859,INITIAL,06/14/12,6/14/12,7000-1.1 (Rev. 06-2011)
8/1/2022,2011,20120197,11792,2767,COOK INLET PIPE LINE CO,909 WEST 9TH STREET,ANCHORAGE,AK,99501,,Crude Oil,,ALASKA,,0.3,0.3,,,,,,,76619573.000,,,,0,46.5,0,0,0,0,46.5,0,0,0,0,0,0,0,0,46.5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,SUPPLEMENTAL,06/12/12,5/22/13,7000-1.1 (Rev. 06-2011)
